module,syllabusRef,level,text,optionA,optionB,optionC,optionD,correctAnswer,difficulty,subTopic,aiSourceRef,aiConfidence,status,reviewNote,points,sourceFile,rawJson
M6,M6.06.05,,How are replacement fasteners selected when the original is unavailable?,Based on visual inspection,Chosen by the mechanic,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""24. How are replacement fasteners selected when the original is unavailable?\n   a) Based on visual inspection  \n   **b) According to the Structural Repair Manual (SRM)**  \n   c) Chosen by the mechanic\n### Safety Considerations:"", ""question"": ""How are replacement fasteners selected when the original is unavailable?"", ""options"": [""Based on visual inspection"", ""Chosen by the mechanic""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.05,,25. Why are safety wires used on fasteners?,To indicate the fastener has been inspected,To ensure the fastener can be easily removed,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""25. Why are safety wires used on fasteners?\n   **a) To prevent fasteners from loosening due to vibration**  \n   b) To indicate the fastener has been inspected  \n   c) To ensure the fastener can be easily removed"", ""question"": ""25. Why are safety wires used on fasteners?"", ""options"": [""To indicate the fastener has been inspected"", ""To ensure the fastener can be easily removed""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.05,,What should be ensured when installing locking devices on aircraft?,They are easy to remove,They are installed as quickly as possible,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""26. What should be ensured when installing locking devices on aircraft?\n   a) They are easy to remove  \n   **b) They match the material and specifications in the manual**  \n   c) They are installed as quickly as possible"", ""question"": ""What should be ensured when installing locking devices on aircraft?"", ""options"": [""They are easy to remove"", ""They are installed as quickly as possible""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.05,,What is the recommended inspection procedure for fasteners with locking devices?,Apply maximum torque to the fasteners,Replace the locking device after each inspection,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""27. What is the recommended inspection procedure for fasteners with locking devices?\n   a) Apply maximum torque to the fasteners  \n   **b) Ensure the locking device is intact and secure**  \n   c) Replace the locking device after each inspection\n### Miscellaneous Fastener Considerations:"", ""question"": ""What is the recommended inspection procedure for fasteners with locking devices?"", ""options"": [""Apply maximum torque to the fasteners"", ""Replace the locking device after each inspection""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.05"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What happens when a thread insert is improperly installed?,It can still be used if checked,The fastener will fit too tightly,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""28. What happens when a thread insert is improperly installed?\n   a) It can still be used if checked  \n   **b) It may distort and cause misalignment**  \n   c) The fastener will fit too tightly"", ""question"": ""What happens when a thread insert is improperly installed?"", ""options"": [""It can still be used if checked"", ""The fastener will fit too tightly""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,,,How is a fine-thread fastener advantageous over a coarse-thread fastener?,It is easier to install,It has a larger core diameter,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""29. How is a fine-thread fastener advantageous over a coarse-thread fastener?\n   a) It is easier to install  \n   **b) It has better resistance to loosening due to vibration**  \n   c) It has a larger core diameter"", ""question"": ""How is a fine-thread fastener advantageous over a coarse-thread fastener?"", ""options"": [""It is easier to install"", ""It has a larger core diameter""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What is the difference between a standard and close-tolerance bolt?,Standard bolts are used in critical areas,Standard bolts are stronger,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""30. What is the difference between a standard and close-tolerance bolt?\n   a) Standard bolts are used in critical areas  \n   **b) Close-tolerance bolts are machined to precise dimensions**  \n   c) Standard bolts are stronger\n### Rigid Pipes and Couplings:"", ""question"": ""What is the difference between a standard and close-tolerance bolt?"", ""options"": [""Standard bolts are used in critical areas"", ""Standard bolts are stronger""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,What material has largely replaced copper in aircraft pipe systems?,Brass,Aluminum bronze,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""1. What material has largely replaced copper in aircraft pipe systems?\n   a) Brass  \n   **b) Stainless steel**  \n   c) Aluminum bronze"", ""question"": ""What material has largely replaced copper in aircraft pipe systems?"", ""options"": [""Brass"", ""Aluminum bronze""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.06,,What is the primary reason why rigid pipes are generally not repaired in maintenance organizations?,Lack of suitable tools,Difficulty in sourcing replacement parts,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""2. What is the primary reason why rigid pipes are generally not repaired in maintenance organizations?\n   a) Lack of suitable tools  \n   **b) The variety of materials and heat treatments required**  \n   c) Difficulty in sourcing replacement parts"", ""question"": ""What is the primary reason why rigid pipes are generally not repaired in maintenance organizations?"", ""options"": [""Lack of suitable tools"", ""Difficulty in sourcing replacement parts""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.06"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.06,,3. How are rigid pipes classified in terms of size?,By wall thickness only,By inner diameter in millimeters,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""3. How are rigid pipes classified in terms of size?\n   **a) By material and outside diameter**  \n   b) By wall thickness only  \n   c) By inner diameter in millimeters"", ""question"": ""3. How are rigid pipes classified in terms of size?"", ""options"": [""By wall thickness only"", ""By inner diameter in millimeters""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.06"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.04,,What is a major risk of using U-bends in fuel pipe systems?,Pressure build-up,Corrosion,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""4. What is a major risk of using U-bends in fuel pipe systems?\n   a) Pressure build-up  \n   **b) Vapor locks**  \n   c) Corrosion"", ""question"": ""What is a major risk of using U-bends in fuel pipe systems?"", ""options"": [""Pressure build-up"", ""Corrosion""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.04"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.06,,5. What measurement standard is used to determine the wall thickness of rigid pipes in imperial sizes?,Millimeters,Tolerance grade,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""5. What measurement standard is used to determine the wall thickness of rigid pipes in imperial sizes?\n   a) Millimeters  \n   b) Tolerance grade  \n   **c) Standard Wire Gauge (SWG)**\n### Flareless Couplings:"", ""question"": ""5. What measurement standard is used to determine the wall thickness of rigid pipes in imperial sizes?"", ""options"": [""Millimeters"", ""Tolerance grade""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.06"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,,,Flareless couplings are designed to work at what pressure range?,1000 psi,1500 psi,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""6. Flareless couplings are designed to work at what pressure range?\n   a) 1000 psi  \n   **b) 3000 - 5000 psi**  \n   c) 1500 psi"", ""question"": ""Flareless couplings are designed to work at what pressure range?"", ""options"": [""1000 psi"", ""1500 psi""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What is the function of the reverse angle in flareless couplings?,To ensure a smoother connection,To improve airflow in the pipes,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""7. What is the function of the reverse angle in flareless couplings?\n   a) To ensure a smoother connection  \n   **b) To prevent inward collapse of the tubing when tightened**  \n   c) To improve airflow in the pipes"", ""question"": ""What is the function of the reverse angle in flareless couplings?"", ""options"": [""To ensure a smoother connection"", ""To improve airflow in the pipes""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,8. Which component of the flareless coupling bites into the tube during installation?,Nut,Body,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""8. Which component of the flareless coupling bites into the tube during installation?\n   a) Nut  \n   b) Body  \n   **c) Sleeve (or ferrule)**"", ""question"": ""8. Which component of the flareless coupling bites into the tube during installation?"", ""options"": [""Nut"", ""Body""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,9. What is the first step when performing a pre-setting operation on a flareless coupling?,Apply lubrication to the tube,Assemble the sleeve and nut on the fitting,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""9. What is the first step when performing a pre-setting operation on a flareless coupling?\n   **a) Cut the tube to the correct length with perfectly square ends**  \n   b) Apply lubrication to the tube  \n   c) Assemble the sleeve and nut on the fitting"", ""question"": ""9. What is the first step when performing a pre-setting operation on a flareless coupling?"", ""options"": [""Apply lubrication to the tube"", ""Assemble the sleeve and nut on the fitting""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What issue may result from an out-of-square tube cut during the installation of a flareless coupling?,Leaks due to low torque,Difficulty in attaching the coupling nut,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""10. What issue may result from an out-of-square tube cut during the installation of a flareless coupling?\n   a) Leaks due to low torque  \n   **b) Uneven bite of the sleeve into the tube**  \n   c) Difficulty in attaching the coupling nut\n### American AN Couplings - Flared Pipes and Couplings:"", ""question"": ""What issue may result from an out-of-square tube cut during the installation of a flareless coupling?"", ""options"": [""Leaks due to low torque"", ""Difficulty in attaching the coupling nut""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,11. What is the included flare angle of an American AN pipe coupling?,90°,45°,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""11. What is the included flare angle of an American AN pipe coupling?\n   **a) 74°**  \n   b) 90°  \n   c) 45°"", ""question"": ""11. What is the included flare angle of an American AN pipe coupling?"", ""options"": [""90°"", ""45°""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(C),,What type of thread is typically used in American AN couplings for sealing?,Parallel threads,Buttress threads,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""12. What type of thread is typically used in American AN couplings for sealing?\n   a) Parallel threads  \n   **b) Tapered pipe threads**  \n   c) Buttress threads"", ""question"": ""What type of thread is typically used in American AN couplings for sealing?"", ""options"": [""Parallel threads"", ""Buttress threads""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(C)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(C),,What is the primary sealing method for American AN fittings?,O-rings,Thread sealant,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""13. What is the primary sealing method for American AN fittings?\n   a) O-rings  \n   **b) Wedging action of tapered threads**  \n   c) Thread sealant"", ""question"": ""What is the primary sealing method for American AN fittings?"", ""options"": [""O-rings"", ""Thread sealant""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(C)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(C),,14. Which type of flare is recommended for thin-walled tubing?,Single flare,No flare,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""14. Which type of flare is recommended for thin-walled tubing?\n   **a) Double flare**  \n   b) Single flare  \n   c) No flare"", ""question"": ""14. Which type of flare is recommended for thin-walled tubing?"", ""options"": [""Single flare"", ""No flare""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(C)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(C),,15. In what situation would a split retainer be used in a coupling?,For securing the nut,For leak-proofing the connection,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""15. In what situation would a split retainer be used in a coupling?\n   a) For securing the nut  \n   b) For leak-proofing the connection  \n   **c) For enclosing the beaded ends of pipes**  \n### Standard Unions:"", ""question"": ""15. In what situation would a split retainer be used in a coupling?"", ""options"": [""For securing the nut"", ""For leak-proofing the connection""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(C)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,What is a common material used for standard pipe unions in aircraft?,Brass,Copper,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""16. What is a common material used for standard pipe unions in aircraft?\n   a) Brass  \n   **b) Aluminum alloy**  \n   c) Copper"", ""question"": ""What is a common material used for standard pipe unions in aircraft?"", ""options"": [""Brass"", ""Copper""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,What is a standard pipe coupling size for use in aircraft fuel systems?,1 inch,Over 3 inches,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""17. What is a standard pipe coupling size for use in aircraft fuel systems?\n   a) 1 inch  \n   **b) Up to 2.5 inches**  \n   c) Over 3 inches"", ""question"": ""What is a standard pipe coupling size for use in aircraft fuel systems?"", ""options"": [""1 inch"", ""Over 3 inches""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,,,What is a key feature of a flexible coupling in a fuel system?,It is used to reduce vibration,It provides additional torque,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""18. What is a key feature of a flexible coupling in a fuel system?\n   a) It is used to reduce vibration  \n   **b) It allows for misalignment and movement**  \n   c) It provides additional torque"", ""question"": ""What is a key feature of a flexible coupling in a fuel system?"", ""options"": [""It is used to reduce vibration"", ""It provides additional torque""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""difficulty"": ""MEDIUM""}"
M6,M6.06.06,,How are pipes and unions designed to prevent cross-connection in different aircraft systems?,By color coding the pipes,By using only metal pipes,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""19. How are pipes and unions designed to prevent cross-connection in different aircraft systems?\n   a) By color coding the pipes  \n   **b) By using different sizes or lengths of pipe couplings**  \n   c) By using only metal pipes"", ""question"": ""How are pipes and unions designed to prevent cross-connection in different aircraft systems?"", ""options"": [""By color coding the pipes"", ""By using only metal pipes""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.06"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,"When using flexible couplings in aircraft, what is the function of the O-ring seals?",To absorb shock,To prevent corrosion inside the pipes,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""20. When using flexible couplings in aircraft, what is the function of the O-ring seals?\n   a) To absorb shock  \n   **b) To expand and form a seal between the coupling and pipes**  \n   c) To prevent corrosion inside the pipes\n### Pipe Markings:"", ""question"": ""When using flexible couplings in aircraft, what is the function of the O-ring seals?"", ""options"": [""To absorb shock"", ""To prevent corrosion inside the pipes""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.06,,21. How are rigid pipes typically identified in aircraft systems?,By color codes,By length and diameter,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""21. How are rigid pipes typically identified in aircraft systems?\n   **a) By part numbers**  \n   b) By color codes  \n   c) By length and diameter"", ""question"": ""21. How are rigid pipes typically identified in aircraft systems?"", ""options"": [""By color codes"", ""By length and diameter""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.06"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What does the presence of a part number on a rigid pipe ensure?,It indicates the date of manufacture,It specifies the material of the pipe,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""22. What does the presence of a part number on a rigid pipe ensure?\n   a) It indicates the date of manufacture  \n   **b) It ensures the pipe will fit according to the applicable drawing**  \n   c) It specifies the material of the pipe"", ""question"": ""What does the presence of a part number on a rigid pipe ensure?"", ""options"": [""It indicates the date of manufacture"", ""It specifies the material of the pipe""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.01,,What information is most critical when identifying a pipe for high-pressure hydraulic systems?,Wall thickness,Color markings,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""23. What information is most critical when identifying a pipe for high-pressure hydraulic systems?\n   a) Wall thickness  \n   **b) Material and pressure rating**  \n   c) Color markings"", ""question"": ""What information is most critical when identifying a pipe for high-pressure hydraulic systems?"", ""options"": [""Wall thickness"", ""Color markings""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.01"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.06.09,,"When replacing a rigid pipe in an aircraft, what is the first thing to verify?",The age of the replacement pipe,The material is identical to the original,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""24. When replacing a rigid pipe in an aircraft, what is the first thing to verify?\n   a) The age of the replacement pipe  \n   **b) The part number and specifications**  \n   c) The material is identical to the original"", ""question"": ""When replacing a rigid pipe in an aircraft, what is the first thing to verify?"", ""options"": [""The age of the replacement pipe"", ""The material is identical to the original""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.06.09"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,25. Which of the following is commonly marked on a flexible coupling?,Date of installation,Pressure rating,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""25. Which of the following is commonly marked on a flexible coupling?\n   a) Date of installation  \n   b) Pressure rating  \n   **c) Maximum allowable misalignment**\n### Installation Techniques and Safety:"", ""question"": ""25. Which of the following is commonly marked on a flexible coupling?"", ""options"": [""Date of installation"", ""Pressure rating""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,What is the proper method of tightening a flareless coupling?,Use a torque wrench to tighten until no more turns are possible,Hand tighten only,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""26. What is the proper method of tightening a flareless coupling?\n   a) Use a torque wrench to tighten until no more turns are possible  \n   **b) Tighten until a distinct increase in torque is felt, then turn further**  \n   c) Hand tighten only"", ""question"": ""What is the proper method of tightening a flareless coupling?"", ""options"": [""Use a torque wrench to tighten until no more turns are possible"", ""Hand tighten only""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
M6,M6.6.1(c),,"27. If a flareless coupling leaks, what is the first course of action?",Add more lubricant to the coupling,Tighten the nut until the leak stops,,,,MEDIUM,,,,DRAFT,NEEDS_ANSWER — answer not provided in source; solve via Suntech corpus or admin review,1,Sub5-10 questions.docx,"{""raw"": ""27. If a flareless coupling leaks, what is the first course of action?\n   a) Add more lubricant to the coupling  \n   b) Tighten the nut until the leak stops  \n   **c) Unscrew the nut and inspect for foreign matter or damage**  \n### Rigid Pipes and Couplings:"", ""question"": ""27. If a flareless coupling leaks, what is the first course of action?"", ""options"": [""Add more lubricant to the coupling"", ""Tighten the nut until the leak stops""], ""correct"": null, ""answer_text"": null, ""category"": null, ""source_file"": ""Sub5-10 questions.docx"", ""source_module"": ""M6"", ""fmt"": ""docx"", ""module"": ""M6"", ""syllabusRef"": ""M6.6.1(c)"", ""level"": null, ""difficulty"": ""MEDIUM""}"
